Object_Id  Timestamp Type Lat Lng 
111 191  50.6293 3.05568
113 0  50.6293 3.05568
113 1  50.6296 3.05546
113 2  50.6297 3.05531
113 3  50.6296 3.05516
113 4  50.6296 3.05496
113 5  50.6295 3.05476
113 6  50.6294 3.05445
113 7  50.6293 3.05425
113 8  50.6292 3.05406
113 9  50.6293 3.05382
113 10  50.6295 3.05361
113 11  50.6297 3.05339
113 12  50.6296 3.05303
113 13  50.6295 3.05266
113 14  50.6296 3.05244
113 15  50.6297 3.0521
113 16  50.6298 3.05171
113 17  50.6298 3.05136
113 18  50.6299 3.0513
113 19  50.6301 3.05112
113 20  50.6303 3.05091
113 21  50.6304 3.05077
113 22  50.6305 3.05066
113 23  50.6307 3.05042
113 24  50.6309 3.05018
113 25  50.6311 3.04993
113 26  50.6313 3.04969
113 27  50.6315 3.04945
113 28  50.6317 3.04922
113 29  50.6319 3.04899
113 30  50.6321 3.04875
113 31  50.6323 3.04852
113 32  50.6325 3.04829
113 33  50.6327 3.04805
113 34  50.6329 3.04782
113 35  50.6331 3.04759
113 36  50.6332 3.04736
115 0  50.6332 3.04736
115 1  50.6334 3.0476
115 2  50.6337 3.0478
115 3  50.6339 3.04801
115 4  50.6341 3.04823
115 5  50.6343 3.04844
115 6  50.6345 3.04865
115 7  50.6344 3.0488
115 8  50.6343 3.04911
115 9  50.6341 3.04941
115 10  50.634 3.0497
115 11  50.6338 3.05
115 12  50.6336 3.0503
115 13  50.6338 3.0505
115 14  50.6339 3.05075
115 15  50.6341 3.05099
115 16  50.6342 3.05112
115 17  50.6342 3.05133
115 18  50.6343 3.05168
115 19  50.6344 3.05205
115 20  50.6344 3.05243
115 21  50.6345 3.0528
115 22  50.6346 3.05316
115 23  50.6346 3.05331
115 24  50.6347 3.05354
115 25  50.6349 3.05375
115 26  50.6351 3.05397
115 27  50.6354 3.05418
115 28  50.6356 3.05439
115 29  50.6357 3.05452
115 30  50.6356 3.05471
115 31  50.6354 3.055
115 32  50.6353 3.05529
115 33  50.6353 3.05536
115 34  50.6354 3.0554
115 35  50.6355 3.05549
115 36  50.6356 3.05572
115 37  50.6358 3.05596
115 38  50.636 3.05624
115 39  50.6361 3.05653
115 40  50.6361 3.05676
115 41  50.636 3.05696
115 42  50.6358 3.05724
115 43  50.6357 3.05753
115 44  50.6355 3.0578
115 45  50.6355 3.05792
115 46  50.6353 3.05816
115 47  50.6352 3.05832
115 48  50.6353 3.05846
115 49  50.6354 3.05878
115 50  50.6356 3.0591
115 51  50.6357 3.05941
115 52  50.6358 3.05971
115 53  50.636 3.06001
115 54  50.6361 3.06034
115 55  50.6362 3.06068
115 56  50.6364 3.06101
115 57  50.6365 3.06132
115 58  50.6367 3.06164
115 59  50.6368 3.06195
115 60  50.6369 3.06229
115 61  50.6371 3.06262
115 62  50.6372 3.0629
115 63  50.6373 3.063
115 64  50.6373 3.0633
115 65  50.6371 3.0635
115 66  50.6369 3.06368
115 67  50.6367 3.0639
115 68  50.6367 3.06404
115 69  50.6368 3.06422
115 70  50.637 3.06453
115 71  50.637 3.06474
115 72  50.637 3.06489
115 73  50.6371 3.06513
115 74  50.6371 3.06531
115 75  50.6371 3.0657
115 76  50.637 3.06607
115 77  50.637 3.06646
115 78  50.637 3.06684
115 79  50.6369 3.06723
115 80  50.6369 3.06762
115 81  50.6368 3.068
115 82  50.6368 3.06838
115 83  50.6367 3.06866
115 84  50.6367 3.06882
115 85  50.6367 3.06905
115 86  50.6367 3.06938
115 87  50.6369 3.06971
115 88  50.637 3.07004
115 89  50.6371 3.07033
115 90  50.6372 3.07058
115 91  50.6372 3.07072
115 92  50.6374 3.07102
115 93  50.6375 3.07136
115 94  50.6375 3.07147
115 95  50.6373 3.07168
115 96  50.6372 3.07199
115 97  50.6371 3.07219
115 98  50.637 3.07243
115 99  50.6369 3.07277
115 100  50.6368 3.07313
115 101  50.6367 3.07339
115 102  50.6366 3.07373
115 103  50.6366 3.0741
115 104  50.6365 3.07448
115 105  50.6364 3.07485
115 106  50.6363 3.07521
115 107  50.6362 3.07557
115 108  50.6361 3.07588
115 109  50.636 3.07615
115 110  50.6359 3.07651
115 111  50.6359 3.07663
115 112  50.6358 3.07692
115 113  50.6358 3.07708
115 114  50.6357 3.07743
115 115  50.6356 3.07777
115 116  50.6356 3.07789
115 117  50.6355 3.07822
115 118  50.6354 3.07858
115 119  50.6353 3.07888
115 120  50.6352 3.07909
115 121  50.635 3.07927
115 122  50.6348 3.07944
115 123  50.6346 3.07962
115 124  50.6344 3.0799
115 125  50.6343 3.08023
115 126  50.6343 3.0806
115 127  50.6342 3.08097
115 128  50.6342 3.08136
115 129  50.6342 3.08175
115 130  50.6342 3.08192
115 131  50.6342 3.08202
115 132  50.634 3.08215
115 133  50.634 3.08223
115 134  50.6338 3.08236
115 135  50.6336 3.08252
115 136  50.6334 3.08263
115 137  50.6334 3.08278
115 138  50.6335 3.08312
115 139  50.6335 3.08328
115 140  50.6335 3.08357
115 141  50.6335 3.08385
115 142  50.6336 3.08416
117 0  50.637 3.06509
117 1  50.637 3.06471
117 2  50.637 3.06453
117 3  50.6369 3.06434
117 4  50.6367 3.06405
117 5  50.6365 3.06378
117 6  50.6364 3.06349
117 7  50.6362 3.06329
117 8  50.636 3.06309
117 9  50.6357 3.06299
117 10  50.6355 3.06288
117 11  50.6354 3.06286
117 12  50.6353 3.06305
117 13  50.6352 3.06303
117 14  50.6351 3.06277
117 15  50.6349 3.06255
117 16  50.6347 3.06241
117 17  50.6345 3.06226
117 18  50.6342 3.06212
117 19  50.634 3.06198
117 20  50.6338 3.06185
117 21  50.6336 3.06175
117 22  50.6334 3.06165
117 23  50.6332 3.06154
117 24  50.6329 3.06145
117 25  50.6328 3.06139
117 26  50.6327 3.06132
117 27  50.6325 3.06107
117 28  50.6323 3.06084
117 29  50.6323 3.06076
117 30  50.6322 3.06073
117 31  50.632 3.06048
117 32  50.6318 3.06022
117 33  50.6317 3.05996
117 34  50.6315 3.05969
117 35  50.6314 3.05935
117 36  50.6312 3.05901
117 37  50.6311 3.05868
117 38  50.631 3.05835
117 39  50.6308 3.05802
117 40  50.6308 3.05789
117 41  50.6306 3.0576
117 42  50.6305 3.05727
117 43  50.6304 3.05695
117 44  50.6303 3.05665
117 45  50.6302 3.05658
117 46  50.6301 3.05629
117 47  50.63 3.05596
117 48  50.6298 3.05563
117 49  50.6297 3.05538
117 50  50.6296 3.05503
117 51  50.6295 3.05472
117 52  50.6294 3.05445
117 53  50.6293 3.05425
117 54  50.6292 3.05406
117 55  50.6292 3.05391
117 56  50.6294 3.05378
117 57  50.6296 3.05357
117 58  50.6297 3.05341
117 59  50.6297 3.05324
117 60  50.6296 3.05288
117 61  50.6295 3.0526
117 62  50.6295 3.05245
117 63  50.6294 3.05215
117 64  50.6293 3.05193
117 65  50.6293 3.05156
117 66  50.6292 3.05123
117 67  50.6291 3.05092
117 68  50.6291 3.05055
117 69  50.629 3.05017
117 70  50.6289 3.0498
117 71  50.6289 3.04959
117 72  50.6289 3.04944
117 73  50.6288 3.04908
117 74  50.6287 3.04872
117 75  50.6286 3.04856
117 76  50.6286 3.0483
117 77  50.6285 3.04796
117 78  50.6283 3.04761
117 79  50.6282 3.04726
117 80  50.6283 3.04706
117 81  50.6285 3.04683
117 82  50.6287 3.04664
117 83  50.6286 3.04655
117 84  50.6285 3.04627
117 85  50.6284 3.04611
117 86  50.6283 3.04591
117 87  50.6282 3.0457
117 88  50.6281 3.04556
117 89  50.628 3.04524
117 90  50.6279 3.04505
117 91  50.6278 3.04489
117 92  50.6277 3.04463
117 93  50.6275 3.04446
117 94  50.6274 3.0442
117 95  50.6273 3.04406
117 96  50.6272 3.04386
117 97  50.627 3.04356
117 98  50.6268 3.04327
117 99  50.6268 3.04316
117 100  50.6266 3.04301
117 101  50.6264 3.04279
117 102  50.6262 3.04257
117 103  50.626 3.04236
117 104  50.6258 3.04206
117 105  50.6257 3.04175
117 106  50.6255 3.04144
117 107  50.6254 3.04113
117 108  50.6253 3.0408
117 109  50.6252 3.04064
117 110  50.625 3.04093
117 111  50.6248 3.04115
117 112  50.6247 3.04108
117 113  50.6246 3.04073
117 114  50.6246 3.04062
117 115  50.6245 3.04055
117 116  50.6244 3.04038
117 117  50.6246 3.04015
117 118  50.6248 3.03991
117 119  50.6248 3.03994
117 120  50.6249 3.0402
117 121  50.6249 3.04027
117 122  50.6249 3.0403
119 0  50.6249 3.0403
119 1  50.6248 3.03987
119 2  50.6247 3.03994
119 3  50.6246 3.04014
119 4  50.6244 3.04036
119 5  50.6244 3.04046
119 6  50.6245 3.0406
119 7  50.6246 3.04066
119 8  50.6247 3.04081
119 9  50.6248 3.04114
119 10  50.6249 3.04109
119 11  50.625 3.04087
119 12  50.6251 3.04076
119 13  50.6252 3.04063
119 14  50.6254 3.04095
119 15  50.6254 3.04128
119 16  50.6256 3.04153
119 17  50.6257 3.04184
119 18  50.6259 3.04215
119 19  50.626 3.04243
119 20  50.6262 3.04263
119 21  50.6264 3.04285
119 22  50.6267 3.04307
119 23  50.6269 3.04329
119 24  50.627 3.04359
119 25  50.6272 3.04388
119 26  50.6273 3.04411
119 27  50.6275 3.04438
119 28  50.6277 3.04465
119 29  50.6278 3.04491
119 30  50.628 3.04518
119 31  50.6281 3.0455
119 32  50.6282 3.04574
119 33  50.6283 3.04585
119 34  50.6284 3.04611
119 35  50.6286 3.04642
119 36  50.6287 3.04666
119 37  50.6286 3.04674
119 38  50.6284 3.04695
119 39  50.6282 3.04718
119 40  50.6283 3.04746
119 41  50.6284 3.04781
119 42  50.6285 3.04815
119 43  50.6286 3.04847
119 44  50.6287 3.04882
119 45  50.6288 3.04919
119 46  50.6289 3.04955
119 47  50.6289 3.04967
119 48  50.6289 3.04978
119 49  50.629 3.05007
119 50  50.629 3.05037
119 51  50.6291 3.05075
119 52  50.6292 3.05112
119 53  50.6292 3.0515
119 54  50.6293 3.05187
119 55  50.6294 3.05223
119 56  50.6295 3.05259
119 57  50.6295 3.05271
119 58  50.6296 3.05301
119 59  50.6297 3.05338
119 60  50.6295 3.05359
119 61  50.6293 3.0538
119 62  50.6292 3.05404
119 63  50.6293 3.05431
119 64  50.6294 3.05444
119 65  50.6295 3.05474
119 66  50.6296 3.05503
119 67  50.6296 3.05517
119 68  50.6297 3.05537
119 69  50.6298 3.05555
119 70  50.6299 3.05588
119 71  50.6301 3.05621
119 72  50.6302 3.05653
119 73  50.6303 3.05667
119 74  50.6303 3.05689
119 75  50.6305 3.05722
119 76  50.6306 3.05754
119 77  50.6308 3.05787
119 78  50.6309 3.05819
119 79  50.631 3.05852
119 80  50.6312 3.05884
119 81  50.6312 3.05898
119 82  50.6313 3.05924
119 83  50.6314 3.05958
119 84  50.6316 3.05988
119 85  50.6318 3.06014
119 86  50.632 3.0604
119 87  50.6322 3.06066
119 88  50.6323 3.06083
119 89  50.6324 3.06087
119 90  50.6325 3.06109
119 91  50.6327 3.06133
119 92  50.6328 3.0614
119 93  50.633 3.06148
119 94  50.6332 3.06157
119 95  50.6335 3.06169
119 96  50.6336 3.06178
119 97  50.6339 3.06191
119 98  50.6341 3.06204
119 99  50.6343 3.06218
119 100  50.6346 3.06233
119 101  50.6348 3.06247
119 102  50.635 3.0626
119 103  50.6351 3.06273
119 104  50.6351 3.06297
119 105  50.6353 3.06309
119 106  50.6354 3.06284
119 107  50.6356 3.06294
119 108  50.6359 3.06305
119 109  50.6361 3.0632
119 110  50.6363 3.06341
119 111  50.6365 3.06367
119 112  50.6366 3.06391
119 113  50.6367 3.06405
119 114  50.6368 3.06424
119 115  50.637 3.06457
119 116  50.637 3.06509
121 0  50.6209 3.06249
121 1  50.6206 3.06246
121 2  50.6204 3.06244
121 3  50.6203 3.06249
121 4  50.6202 3.06273
121 5  50.6201 3.0631
121 6  50.6201 3.06348
121 7  50.62 3.0638
121 8  50.62 3.06393
121 9  50.6199 3.06428
121 10  50.6199 3.06452
121 11  50.6198 3.06489
121 12  50.6198 3.06501
121 13  50.6197 3.0649
121 14  50.6195 3.06477
121 15  50.6195 3.06506
121 16  50.6195 3.06545
121 17  50.6195 3.06584
121 18  50.6195 3.06623
121 19  50.6196 3.06661
121 20  50.6196 3.067
121 21  50.6196 3.06715
121 22  50.6197 3.06744
121 23  50.6197 3.06782
121 24  50.6197 3.06791
121 25  50.6195 3.06804
121 26  50.6193 3.0682
121 27  50.619 3.06836
121 28  50.6189 3.06847
121 29  50.6186 3.06863
121 30  50.6185 3.06875
121 31  50.6184 3.06882
121 32  50.6182 3.06895
121 33  50.618 3.0691
121 34  50.6178 3.06928
121 35  50.6178 3.06966
121 36  50.6179 3.07005
121 37  50.6179 3.07044
121 38  50.618 3.07082
121 39  50.618 3.0712
121 40  50.6181 3.07158
121 41  50.6181 3.07163
121 42  50.6179 3.07166
121 43  50.6179 3.07154
121 44  50.6179 3.07149
121 45  50.6179 3.07161
121 46  50.6179 3.07164
121 47  50.6181 3.07165
121 48  50.6181 3.07174
121 49  50.6181 3.07192
121 50  50.6182 3.07231
121 51  50.6183 3.07249
121 52  50.6185 3.07243
121 53  50.6186 3.07249
121 54  50.6188 3.07266
121 55  50.6189 3.07288
121 56  50.619 3.07325
121 57  50.619 3.07338
121 58  50.6191 3.07371
121 59  50.6192 3.07407
121 60  50.6193 3.07443
121 61  50.6194 3.07479
121 62  50.6195 3.07516
121 63  50.6196 3.0755
121 64  50.6197 3.07573
121 65  50.6199 3.07553
121 66  50.6201 3.07532
121 67  50.6203 3.07515
121 68  50.6205 3.07495
121 69  50.6207 3.07474
121 70  50.621 3.07453
121 71  50.6212 3.07433
121 72  50.6214 3.07412
121 73  50.6215 3.07406
121 74  50.6216 3.07391
121 75  50.6219 3.07372
121 76  50.6221 3.07353
121 77  50.6223 3.07334
121 78  50.6225 3.07315
121 79  50.6227 3.07294
121 80  50.6229 3.07272
121 81  50.6231 3.07249
121 82  50.6233 3.07226
121 83  50.6234 3.07209
121 84  50.6235 3.07199
121 85  50.6237 3.07178
121 86  50.6239 3.07156
121 87  50.6241 3.07134
121 88  50.6244 3.07115
121 89  50.6245 3.07091
121 90  50.6247 3.07066
121 91  50.6249 3.07042
121 92  50.6251 3.07016
121 93  50.6253 3.0699
121 94  50.6255 3.0697
121 95  50.6257 3.06968
121 96  50.626 3.06967
121 97  50.6262 3.06966
121 98  50.6265 3.06965
121 99  50.6267 3.06964
121 100  50.627 3.06963
121 101  50.6272 3.06962
121 102  50.6275 3.06961
121 103  50.6277 3.06961
121 104  50.6279 3.0696
121 105  50.6281 3.0696
121 106  50.6282 3.06981
121 107  50.6282 3.06987
121 108  50.6283 3.06986
121 109  50.6285 3.06985
121 110  50.6287 3.06984
121 111  50.629 3.06984
121 112  50.6292 3.06984
121 113  50.6294 3.06983
121 114  50.6296 3.06983
121 115  50.6297 3.06988
121 116  50.6298 3.07007
121 117  50.6299 3.07041
121 118  50.6299 3.07064
121 119  50.6299 3.07077
121 120  50.63 3.07108
121 121  50.63 3.0714
121 122  50.6301 3.07178
121 123  50.6302 3.07211
121 124  50.6303 3.07246
121 125  50.6304 3.07246
121 126  50.6306 3.07227
121 127  50.6309 3.0721
121 128  50.6311 3.07193
121 129  50.6313 3.07175
121 130  50.6315 3.07158
121 131  50.6317 3.07142
121 132  50.6318 3.07134
121 133  50.632 3.07113
121 134  50.6322 3.07101
121 135  50.6324 3.07084
121 136  50.6326 3.07074
121 137  50.6328 3.07064
121 138  50.6331 3.0705
121 139  50.6333 3.0704
121 140  50.6335 3.07027
121 141  50.6337 3.0701
121 142  50.6339 3.06983
121 143  50.634 3.0697
121 144  50.6341 3.06948
121 145  50.6343 3.06927
121 146  50.6344 3.06916
121 147  50.6345 3.06892
121 148  50.6346 3.06864
121 149  50.6347 3.06855
121 150  50.6347 3.06858
121 151  50.6348 3.06846
121 152  50.635 3.0683
121 153  50.6351 3.06825
121 154  50.6353 3.06815
121 155  50.6356 3.06818
121 156  50.6358 3.06823
121 157  50.6359 3.06826
121 158  50.636 3.06832
121 159  50.6361 3.06848
121 160  50.6364 3.06867
121 161  50.6366 3.06883
121 162  50.6367 3.06883
121 163  50.6368 3.06878
121 164  50.637 3.06876
121 165  50.6372 3.06855
121 166  50.6373 3.06822
121 167  50.6374 3.06799
121 168  50.6373 3.06792
121 169  50.6374 3.06774
121 170  50.6374 3.06761
121 171  50.6376 3.06733
121 172  50.6378 3.06706
121 173  50.638 3.06683
121 174  50.6382 3.06661
121 175  50.6384 3.06638
121 176  50.6386 3.06615
121 177  50.6388 3.06592
121 178  50.6389 3.06575
121 179  50.639 3.06568
121 180  50.6392 3.06549
121 181  50.6394 3.06521
121 182  50.6395 3.06488
121 183  50.6397 3.06465
121 184  50.6399 3.06443
121 185  50.64 3.06449
121 186  50.6402 3.06451
121 187  50.6404 3.06444
121 188  50.6406 3.06424
121 189  50.6406 3.06413
121 190  50.6407 3.06383
121 191  50.6408 3.06348
121 192  50.6409 3.06311
121 193  50.6411 3.0628
121 194  50.6412 3.06258
121 195  50.6413 3.06246
121 196  50.6414 3.06217
121 197  50.6416 3.06188
121 198  50.6417 3.0616
121 199  50.6419 3.06134
121 200  50.6421 3.06109
121 201  50.6423 3.06084
121 202  50.6425 3.06061
121 203  50.6425 3.06051
121 204  50.6426 3.06035
121 205  50.6428 3.06009
121 206  50.643 3.05987
121 207  50.643 3.05993
121 208  50.6431 3.0602
121 209  50.6432 3.06044
121 210  50.6433 3.06038
121 211  50.6435 3.06023
121 212  50.6436 3.06016
121 213  50.6437 3.05997
121 214  50.6438 3.05988
121 215  50.644 3.05974
121 216  50.6442 3.05954
121 217  50.6443 3.05949
121 218  50.6444 3.05965
121 219  50.6445 3.05994
121 220  50.6448 3.05985
121 221  50.645 3.05975
121 222  50.6452 3.05966
121 223  50.6453 3.05962
121 224  50.6455 3.05954
121 225  50.6458 3.05944
121 226  50.646 3.05935
121 227  50.6462 3.05927
121 228  50.6462 3.05938
121 229  50.6463 3.0597
121 230  50.6464 3.06002
121 231  50.6465 3.05999
121 232  50.6467 3.05991
121 233  50.647 3.05983
121 234  50.6471 3.05978
121 235  50.6473 3.05971
121 236  50.6473 3.05982
121 237  50.6475 3.05983
121 238  50.6477 3.05982
121 239  50.6478 3.05959
121 240  50.6478 3.05919
121 241  50.6478 3.0588
121 242  50.6477 3.05857
121 243  50.6477 3.05838
121 244  50.6476 3.05838
121 245  50.6476 3.05856
123 0  50.6476 3.05856
123 1  50.6477 3.05842
123 2  50.6478 3.0587
123 3  50.6478 3.05906
123 4  50.6478 3.05934
123 5  50.6478 3.05951
123 6  50.6478 3.05981
123 7  50.6475 3.05983
123 8  50.6473 3.05983
123 9  50.6473 3.05972
123 10  50.6472 3.05976
123 11  50.6469 3.05984
123 12  50.6467 3.05992
123 13  50.6465 3.05999
123 14  50.6463 3.05983
123 15  50.6463 3.05946
123 16  50.6461 3.0593
123 17  50.6459 3.0594
123 18  50.6458 3.05944
123 19  50.6456 3.05949
123 20  50.6454 3.05958
123 21  50.6452 3.05967
123 22  50.6449 3.05977
123 23  50.6447 3.05987
123 24  50.6445 3.05993
123 25  50.6444 3.05981
123 26  50.6443 3.05949
123 27  50.6442 3.05955
123 28  50.6441 3.05965
123 29  50.6439 3.05984
123 30  50.6437 3.05998
123 31  50.6435 3.0602
123 32  50.6434 3.06027
123 33  50.6433 3.0604
123 34  50.6432 3.06032
123 35  50.643 3.05997
123 36  50.6429 3.05995
123 37  50.6427 3.06021
123 38  50.6426 3.06048
123 39  50.6425 3.0606
123 40  50.6424 3.06075
123 41  50.6423 3.06092
123 42  50.6421 3.06117
123 43  50.6419 3.06143
123 44  50.6417 3.06169
123 45  50.6415 3.06197
123 46  50.6415 3.06207
123 47  50.6413 3.06232
123 48  50.6412 3.0626
123 49  50.6411 3.06267
123 50  50.641 3.06297
123 51  50.6409 3.0633
123 52  50.6408 3.06367
123 53  50.6407 3.06402
123 54  50.6406 3.06425
123 55  50.6405 3.06436
123 56  50.6403 3.06449
123 57  50.64 3.06449
123 58  50.6398 3.0645
123 59  50.6396 3.06472
123 60  50.6394 3.06498
123 61  50.6394 3.06531
123 62  50.6392 3.06555
123 63  50.639 3.06573
123 64  50.6388 3.06592
123 65  50.6387 3.06601
123 66  50.6385 3.06622
123 67  50.6383 3.06645
123 68  50.6381 3.06668
123 69  50.6379 3.0669
123 70  50.6377 3.06714
123 71  50.6376 3.06734
123 72  50.6375 3.06747
123 73  50.6374 3.06777
123 74  50.6373 3.0679
123 75  50.6374 3.06803
123 76  50.6373 3.06814
123 77  50.6372 3.06843
123 78  50.6371 3.06872
123 79  50.637 3.06877
123 80  50.6368 3.06878
123 81  50.6367 3.06883
123 82  50.6366 3.06883
123 83  50.6363 3.06866
123 84  50.6361 3.06848
123 85  50.6359 3.06832
123 86  50.6359 3.06825
123 87  50.6358 3.06822
123 88  50.6356 3.06819
123 89  50.6354 3.06814
123 90  50.6352 3.06819
123 91  50.635 3.0683
123 92  50.6348 3.06851
123 93  50.6347 3.06858
123 94  50.6346 3.06865
123 95  50.6346 3.06877
123 96  50.6344 3.06907
123 97  50.6342 3.06934
123 98  50.634 3.06957
123 99  50.6339 3.06978
123 100  50.6338 3.06991
123 101  50.6336 3.07017
123 102  50.6334 3.0703
123 103  50.6332 3.07045
123 104  50.633 3.07056
123 105  50.6327 3.0707
123 106  50.6325 3.07082
123 107  50.6323 3.07096
123 108  50.632 3.0711
123 109  50.6318 3.07131
123 110  50.6316 3.07157
123 111  50.6316 3.07172
123 112  50.6314 3.07202
123 113  50.6313 3.07233
123 114  50.6312 3.07269
123 115  50.6311 3.07299
123 116  50.631 3.07331
123 117  50.6309 3.07363
123 118  50.6308 3.07392
123 119  50.6306 3.07413
123 120  50.6305 3.07433
123 121  50.6305 3.0744
123 122  50.6303 3.07454
123 123  50.6301 3.07472
123 124  50.6298 3.0749
123 125  50.6296 3.07506
123 126  50.6294 3.0752
123 127  50.6292 3.07539
123 128  50.6291 3.07548
123 129  50.6289 3.07557
123 130  50.6287 3.07571
123 131  50.6284 3.07585
123 132  50.6283 3.07591
123 133  50.6283 3.0761
123 134  50.628 3.07625
123 135  50.6278 3.07639
123 136  50.6276 3.07654
123 137  50.6274 3.07669
123 138  50.6273 3.07687
123 139  50.6272 3.07722
123 140  50.6271 3.07758
123 141  50.627 3.07793
123 142  50.6268 3.07828
123 143  50.6267 3.07863
123 144  50.6266 3.07898
123 145  50.6267 3.07929
123 146  50.6266 3.07953
123 147  50.6264 3.07965
123 148  50.6263 3.07968
125 0  50.6263 3.07968
125 1  50.6262 3.07954
125 2  50.6261 3.07962
125 3  50.6259 3.07972
125 4  50.6256 3.07984
125 5  50.6254 3.07993
125 6  50.6251 3.08003
125 7  50.6249 3.08012
125 8  50.6247 3.08021
125 9  50.6244 3.0803
125 10  50.6242 3.08038
125 11  50.624 3.08042
125 12  50.624 3.08027
125 13  50.624 3.07991
125 14  50.6239 3.07953
125 15  50.6239 3.07915
125 16  50.624 3.07877
125 17  50.624 3.07838
125 18  50.624 3.07824
125 19  50.6239 3.07797
125 20  50.6239 3.07758
125 21  50.6239 3.07719
125 22  50.624 3.07684
125 23  50.624 3.07645
125 24  50.624 3.07606
125 25  50.6241 3.07567
125 26  50.6241 3.07528
125 27  50.6241 3.075
125 28  50.6241 3.07482
125 29  50.6241 3.07444
125 30  50.6241 3.07404
125 31  50.6241 3.07365
125 32  50.6241 3.07326
125 33  50.6242 3.07287
125 34  50.6242 3.07248
125 35  50.6242 3.0721
125 36  50.6243 3.07171
125 37  50.6243 3.07132
125 38  50.6243 3.07093
125 39  50.6243 3.07054
125 40  50.6244 3.07015
125 41  50.6244 3.06976
125 42  50.6244 3.06937
125 43  50.6245 3.06903
125 44  50.6245 3.06865
125 45  50.6245 3.06826
125 46  50.6244 3.0679
125 47  50.6244 3.06775
125 48  50.6243 3.06752
125 49  50.6241 3.06719
125 50  50.624 3.06686
125 51  50.6239 3.06657
125 52  50.6239 3.06644
125 53  50.6238 3.06611
125 54  50.6237 3.06583
125 55  50.6236 3.06556
125 56  50.6235 3.06521
125 57  50.6234 3.0649
125 58  50.6234 3.06478
125 59  50.6232 3.06446
125 60  50.6231 3.06418
